Step	DeathCause	Age	Speed	Sight	ReproductiveUrge	LifeSpan	Charm	PregnancyDuration	Status	Starving	Drying
1	HUNGER	0,02	5,353077	65	0	0	20	50	WANDERING	15	34
1	HUNGER	0,02	8,145765	33	0	0	70	54	WANDERING	19	29
1	HUNGER	0,02	5,631619	50	0	0	36	53	WANDERING	23	31
1	HUNGER	0,02	4,83795	47	0	0	27	34	WANDERING	21	25
1	HUNGER	0,02	5,436558	45	0	0	60	52	WANDERING	16	34
1	HUNGER	0,02	5,985298	60	0	0	50	35	WANDERING	21	28
1	HUNGER	0,02	7,530857	66	0	0	79	53	WANDERING	19	34
1	HUNGER	0,02	4,537194	64	0	0	66	59	WANDERING	15	31
1	HUNGER	0,02	5,141432	52	0	0	79	43	WANDERING	23	30
1	HUNGER	0,02	7,576286	66	0	0	35	49	WANDERING	24	26
1	HUNGER	0,02	5,088493	58	0	0	84	44	WANDERING	24	30
1	HUNGER	0,02	5,561985	33	0	0	66	45	WANDERING	20	28
1	HUNGER	0,02	5,688223	32	0	0	40	30	WANDERING	21	31
1	HUNGER	0,02	4,620651	55	0	0	49	39	WANDERING	15	27
1	HUNGER	0,02	6,158193	49	0	0	44	41	WANDERING	20	26
1	HUNGER	0,02	5,661403	51	0	0	99	44	WANDERING	19	25
1	HUNGER	0,02	6,338389	66	0	0	75	36	WANDERING	15	25
1	HUNGER	0,02	6,466852	67	0	0	39	38	WANDERING	21	26
1	HUNGER	0,02	6,261582	35	0	0	56	46	WANDERING	16	32
1	HUNGER	0,02	6,453506	57	0	0	35	53	WANDERING	22	32
1	HUNGER	0,02	4,659464	52	0	0	28	51	WANDERING	22	32
1	HUNGER	0,02	3,864595	58	0	0	33	38	WANDERING	21	32
1	HUNGER	0,02	6,34075	30	0	0	53	49	WANDERING	17	33
1	HUNGER	0,02	5,944006	40	0	0	62	35	WANDERING	23	32
1	HUNGER	0,02	3,13952	42	0	0	76	55	WANDERING	19	29
1	HUNGER	0,02	5,738374	50	0	0	68	46	WANDERING	16	31
1	HUNGER	0,02	5,072388	44	0	0	27	58	WANDERING	16	32
1	HUNGER	0,02	4,795526	49	0	0	47	39	WANDERING	22	30
1	HUNGER	0,02	3,157011	47	0	0	67	34	WANDERING	23	29
1	HUNGER	0,02	4,303071	56	0	0	41	41	WANDERING	18	30
1	HUNGER	0,02	4,596969	46	0	0	51	46	WANDERING	17	32
1	HUNGER	0,02	2,465272	62	0	0	62	38	WANDERING	24	27
1	HUNGER	0,02	3,556512	50	0	0	48	53	WANDERING	20	26
1	HUNGER	0,02	3,008699	63	0	0	28	56	WANDERING	23	33
1	HUNGER	0,02	4,110887	38	0	0	85	53	WANDERING	18	25
1	HUNGER	0,02	1,920792	32	0	0	28	53	WANDERING	15	32
1	HUNGER	0,02	1,975016	45	0	0	48	39	WANDERING	20	29
1	HUNGER	0,02	2,798619	62	0	0	59	50	WANDERING	21	33
1	HUNGER	0,02	1,965318	47	0	0	21	39	WANDERING	16	31
1	HUNGER	0,02	1,8782	32	0	0	63	42	WANDERING	21	29
1	HUNGER	0,02	2,77877	55	0	0	59	38	WANDERING	17	31
1	HUNGER	0,02	2,20854	42	0	0	65	30	WANDERING	23	28
1	HUNGER	0,02	1,516397	44	0	0	70	51	WANDERING	15	30
1	HUNGER	0,02	1,4922	35	0	0	60	40	WANDERING	15	32
1	HUNGER	0,02	1,859989	43	0	0	52	43	WANDERING	18	34
1	HUNGER	0,02	1,422657	68	0	0	71	48	WANDERING	18	34
1	HUNGER	0,02	1,757154	47	0	0	52	55	WANDERING	21	28
1	HUNGER	0,02	9,465202	51	0	0	43	53	WANDERING	19	31
1	HUNGER	0,02	9,129896	67	0	0	22	43	WANDERING	18	33
1	HUNGER	0,02	8,359763	54	0	0	82	59	WANDERING	20	28
1	HUNGER	0,02	6,723605	51	0	0	92	59	WANDERING	15	26
1	HUNGER	0,02	9,769626	54	0	0	49	43	WANDERING	16	33
1	HUNGER	0,02	9,46952	38	0	0	57	50	WANDERING	22	25
1	HUNGER	0,02	7,960881	41	0	0	62	31	WANDERING	20	32
1	HUNGER	0,02	9,733033	33	0	0	34	33	WANDERING	15	26
1	HUNGER	0,02	9,676771	39	0	0	98	41	WANDERING	21	27
1	HUNGER	0,02	6,672192	57	0	0	86	52	WANDERING	21	29
1	HUNGER	0,02	9,556355	54	0	0	29	53	WANDERING	23	32
1	HUNGER	0,02	8,893531	39	0	0	42	34	WANDERING	21	27
1	HUNGER	0,02	7,752982	44	0	0	27	36	WANDERING	17	31
1	HUNGER	0,02	9,172571	49	0	0	92	49	WANDERING	20	29
1	HUNGER	0,02	8,677586	69	0	0	38	50	WANDERING	21	27
1	HUNGER	0,02	8,398039	57	0	0	26	34	WANDERING	18	29
1	HUNGER	0,02	8,684151	50	0	0	79	34	WANDERING	17	25
1	HUNGER	0,02	7,931878	67	0	0	61	39	WANDERING	19	32
1	HUNGER	0,02	9,650145	53	0	0	71	43	WANDERING	21	33
1	HUNGER	0,02	8,60393	64	0	0	61	45	WANDERING	20	34
1	HUNGER	0,02	9,890184	63	0	0	64	37	WANDERING	24	29
1	HUNGER	0,02	7,860745	48	0	0	99	57	WANDERING	16	26
1	HUNGER	0,02	7,203064	50	0	0	71	40	WANDERING	21	27
1	HUNGER	0,02	7,00749	57	0	0	43	34	WANDERING	24	27
1	HUNGER	0,02	9,49538	57	0	0	50	40	WANDERING	16	26
1	HUNGER	0,02	8,040562	36	0	0	42	55	WANDERING	24	31
1	HUNGER	0,02	8,188011	50	0	0	71	39	WANDERING	16	26
1	HUNGER	0,02	7,369223	38	0	0	83	30	WANDERING	23	29
1	HUNGER	0,02	8,251015	50	0	0	45	31	WANDERING	20	33
1	HUNGER	0,02	7,56382	40	0	0	33	58	WANDERING	18	31
1	HUNGER	0,02	8,875422	69	0	0	28	58	WANDERING	18	29
1	HUNGER	0,02	5,365984	46	0	0	71	50	WANDERING	23	26
1	HUNGER	0,02	7,543122	64	0	0	98	31	WANDERING	18	25
1	HUNGER	0,02	6,085397	36	0	0	88	41	WANDERING	21	26
1	HUNGER	0,02	9,202363	55	0	0	34	58	WANDERING	15	34
1	HUNGER	0,02	7,472905	45	0	0	84	57	WANDERING	15	34
1	HUNGER	0,02	8,41939	57	0	0	76	33	WANDERING	16	26
1	HUNGER	0,02	7,624167	41	0	0	62	43	WANDERING	24	26
1	HUNGER	0,02	9,663001	55	0	0	90	44	WANDERING	18	27
1	HUNGER	0,02	6,245755	36	0	0	75	59	WANDERING	19	28
1	HUNGER	0,02	7,21636	39	0	0	99	48	WANDERING	17	34
1	HUNGER	0,02	5,063422	47	0	0	23	56	WANDERING	15	32
1	HUNGER	0,02	8,313672	49	0	0	39	41	WANDERING	20	25
1	HUNGER	0,02	4,958226	48	0	0	38	59	WANDERING	15	31
1	HUNGER	0,02	8,344584	34	0	0	26	51	WANDERING	16	33
1	HUNGER	0,02	5,353077	65	0	0	20	50	WANDERING	15	34
1	HUNGER	0,02	5,436558	45	0	0	60	52	WANDERING	16	34
1	HUNGER	0,02	8,145765	33	0	0	70	54	WANDERING	19	29
1	HUNGER	0,02	5,985298	60	0	0	50	35	WANDERING	21	28
1	HUNGER	0,02	5,631619	50	0	0	36	53	WANDERING	23	31
1	HUNGER	0,02	5,688223	32	0	0	40	30	WANDERING	21	31
1	HUNGER	0,02	5,141432	52	0	0	79	43	WANDERING	23	30
1	HUNGER	0,02	4,83795	47	0	0	27	34	WANDERING	21	25
1	HUNGER	0,02	7,530857	66	0	0	79	53	WANDERING	19	34
1	HUNGER	0,02	4,537194	64	0	0	66	59	WANDERING	15	31
1	HUNGER	0,02	5,561985	33	0	0	66	45	WANDERING	20	28
1	HUNGER	0,02	7,576286	66	0	0	35	49	WANDERING	24	26
1	HUNGER	0,02	5,088493	58	0	0	84	44	WANDERING	24	30
1	HUNGER	0,02	4,620651	55	0	0	49	39	WANDERING	15	27
1	HUNGER	0,02	6,158193	49	0	0	44	41	WANDERING	20	26
1	HUNGER	0,02	6,338389	66	0	0	75	36	WANDERING	15	25
1	HUNGER	0,02	5,661403	51	0	0	99	44	WANDERING	19	25
1	HUNGER	0,02	6,466852	67	0	0	39	38	WANDERING	21	26
1	HUNGER	0,02	6,261582	35	0	0	56	46	WANDERING	16	32
1	HUNGER	0,02	6,453506	57	0	0	35	53	WANDERING	22	32
1	HUNGER	0,02	4,659464	52	0	0	28	51	WANDERING	22	32
1	HUNGER	0,02	3,864595	58	0	0	33	38	WANDERING	21	32
1	HUNGER	0,02	6,34075	30	0	0	53	49	WANDERING	17	33
1	HUNGER	0,02	5,738374	50	0	0	68	46	WANDERING	16	31
1	HUNGER	0,02	5,072388	44	0	0	27	58	WANDERING	16	32
1	HUNGER	0,02	5,944006	40	0	0	62	35	WANDERING	23	32
1	HUNGER	0,02	3,13952	42	0	0	76	55	WANDERING	19	29
1	HUNGER	0,02	4,795526	49	0	0	47	39	WANDERING	22	30
1	HUNGER	0,02	3,157011	47	0	0	67	34	WANDERING	23	29
1	HUNGER	0,02	4,303071	56	0	0	41	41	WANDERING	18	30
1	HUNGER	0,02	4,596969	46	0	0	51	46	WANDERING	17	32
1	HUNGER	0,02	2,465272	62	0	0	62	38	WANDERING	24	27
1	HUNGER	0,02	3,556512	50	0	0	48	53	WANDERING	20	26
1	HUNGER	0,02	3,008699	63	0	0	28	56	WANDERING	23	33
1	HUNGER	0,02	4,110887	38	0	0	85	53	WANDERING	18	25
1	HUNGER	0,02	1,920792	32	0	0	28	53	WANDERING	15	32
1	HUNGER	0,02	1,965318	47	0	0	21	39	WANDERING	16	31
1	HUNGER	0,02	1,975016	45	0	0	48	39	WANDERING	20	29
1	HUNGER	0,02	2,798619	62	0	0	59	50	WANDERING	21	33
1	HUNGER	0,02	1,8782	32	0	0	63	42	WANDERING	21	29
1	HUNGER	0,02	9,72684	66	0	0	68	45	WANDERING	16	31
1	HUNGER	0,02	9,945399	65	0	0	75	56	WANDERING	20	30
1	HUNGER	0,02	9,526052	41	0	0	45	45	WANDERING	18	27
1	HUNGER	0,02	7,972404	44	0	0	28	55	WANDERING	18	26
1	HUNGER	0,02	8,502624	59	0	0	87	42	WANDERING	22	30
1	HUNGER	0,02	7,683425	63	0	0	51	59	WANDERING	15	34
1	HUNGER	0,02	8,608303	31	0	0	31	40	WANDERING	22	27
1	HUNGER	0,02	8,383035	67	0	0	91	37	WANDERING	17	29
1	HUNGER	0,02	9,567936	45	0	0	81	51	WANDERING	18	26
1	HUNGER	0,02	8,858414	35	0	0	82	44	WANDERING	18	34
1	HUNGER	0,02	7,194752	40	0	0	66	53	WANDERING	21	33
1	HUNGER	0,02	9,468665	31	0	0	93	48	WANDERING	17	25
1	HUNGER	0,02	9,248522	68	0	0	95	59	WANDERING	16	34
1	HUNGER	0,02	6,691879	58	0	0	28	31	WANDERING	21	27
1	HUNGER	0,02	7,951945	59	0	0	57	39	WANDERING	22	30
1	HUNGER	0,02	6,84592	59	0	0	98	50	WANDERING	16	27
1	HUNGER	0,02	8,188852	33	0	0	35	34	WANDERING	20	34
1	HUNGER	0,02	7,907701	51	0	0	41	56	WANDERING	22	34
1	HUNGER	0,02	6,507335	48	0	0	84	49	WANDERING	15	34
1	HUNGER	0,02	7,818886	42	0	0	92	50	WANDERING	20	29
1	HUNGER	0,02	5,667325	52	0	0	33	52	WANDERING	23	34
1	HUNGER	0,02	7,367956	55	0	0	50	38	WANDERING	20	28
1	HUNGER	0,02	5,55995	46	0	0	21	51	WANDERING	22	27
1	HUNGER	0,02	8,340754	68	0	0	35	42	WANDERING	16	34
1	HUNGER	0,02	6,015683	69	0	0	31	30	WANDERING	17	34
1	HUNGER	0,02	9,310815	58	0	0	28	55	WANDERING	21	26
1	HUNGER	0,02	7,385409	69	0	0	67	39	WANDERING	17	32
1	HUNGER	0,02	9,482969	61	0	0	93	39	WANDERING	17	31
1	HUNGER	0,02	8,596059	67	0	0	43	35	WANDERING	18	31
1	HUNGER	0,02	5,332251	53	0	0	42	54	WANDERING	22	33
1	HUNGER	0,02	5,706585	61	0	0	32	33	WANDERING	18	25
1	HUNGER	0,02	5,570458	47	0	0	39	39	WANDERING	20	29
1	HUNGER	0,02	7,142767	44	0	0	96	39	WANDERING	23	34
1	HUNGER	0,02	4,980585	53	0	0	99	45	WANDERING	20	27
1	HUNGER	0,02	7,858261	31	0	0	90	59	WANDERING	23	34
1	HUNGER	0,02	5,707803	59	0	0	31	58	WANDERING	20	31
1	HUNGER	0,02	6,298125	56	0	0	69	45	WANDERING	20	31
1	HUNGER	0,02	6,475006	62	0	0	90	37	WANDERING	16	25
1	HUNGER	0,02	5,140129	46	0	0	94	31	WANDERING	22	33
1	HUNGER	0,02	5,281872	43	0	0	29	49	WANDERING	15	29
1	HUNGER	0,02	8,777477	41	0	0	53	58	WANDERING	15	34
1	HUNGER	0,02	4,96733	39	0	0	73	42	WANDERING	24	31
1	HUNGER	0,02	4,596213	34	0	0	67	55	WANDERING	17	32
1	HUNGER	0,02	6,821437	30	0	0	41	40	WANDERING	21	28
1	HUNGER	0,02	4,710626	67	0	0	33	52	WANDERING	23	26
1	HUNGER	0,02	6,062325	67	0	0	81	41	WANDERING	23	25
1	HUNGER	0,02	7,701146	51	0	0	72	53	WANDERING	23	31
1	HUNGER	0,02	6,47629	47	0	0	90	41	WANDERING	22	30
1	HUNGER	0,02	5,943405	48	0	0	44	42	WANDERING	21	30
1	HUNGER	0,02	4,183503	65	0	0	52	36	WANDERING	17	28
1	HUNGER	0,02	3,881691	52	0	0	32	54	WANDERING	16	27
1	HUNGER	0,02	6,061466	36	0	0	20	40	WANDERING	15	31
1	HUNGER	0,02	4,536139	56	0	0	89	34	WANDERING	17	25
1	HUNGER	0,02	4,186846	63	0	0	77	45	WANDERING	24	29
1	HUNGER	0,02	3,614119	38	0	0	59	53	WANDERING	16	30
1	HUNGER	0,02	5,844376	33	0	0	42	53	WANDERING	21	33
1	HUNGER	0,02	5,433874	32	0	0	74	36	WANDERING	22	30
1	HUNGER	0,02	3,451806	55	0	0	96	31	WANDERING	17	33
1	HUNGER	0,02	5,424559	54	0	0	98	36	WANDERING	15	34
1	HUNGER	0,02	3,439385	63	0	0	33	43	WANDERING	16	29
1	HUNGER	0,02	3,439624	67	0	0	40	43	WANDERING	20	30
1	HUNGER	0,02	3,229311	68	0	0	29	48	WANDERING	20	33
1	HUNGER	0,02	3,678254	30	0	0	68	53	WANDERING	15	34
1	HUNGER	0,02	5,603465	60	0	0	71	42	WANDERING	23	34
1	HUNGER	0,02	5,183385	59	0	0	66	32	WANDERING	19	33
1	HUNGER	0,02	4,726014	45	0	0	49	52	WANDERING	19	28
1	HUNGER	0,02	5,980877	63	0	0	87	41	WANDERING	16	32
1	HUNGER	0,02	5,766348	61	0	0	82	35	WANDERING	24	29
1	HUNGER	0,02	3,154689	60	0	0	25	49	WANDERING	18	29
1	HUNGER	0,02	2,877193	35	0	0	65	32	WANDERING	20	31
1	HUNGER	0,02	3,277058	66	0	0	41	37	WANDERING	24	28
1	HUNGER	0,02	5,125993	67	0	0	30	52	WANDERING	16	34
1	HUNGER	0,02	4,073792	67	0	0	25	53	WANDERING	16	30
1	HUNGER	0,02	4,344448	44	0	0	69	53	WANDERING	18	26
1	HUNGER	0,02	2,695598	42	0	0	76	45	WANDERING	18	25
1	HUNGER	0,02	5,21655	58	0	0	98	30	WANDERING	15	29
1	HUNGER	0,02	2,723879	35	0	0	86	51	WANDERING	17	28
1	HUNGER	0,02	3,542244	48	0	0	20	44	WANDERING	24	32
1	HUNGER	0,02	2,77973	60	0	0	32	56	WANDERING	22	31
1	HUNGER	0,02	2,574786	60	0	0	39	55	WANDERING	19	34
1	HUNGER	0,02	3,490511	45	0	0	85	41	WANDERING	24	31
1	HUNGER	0,02	4,351871	47	0	0	99	44	WANDERING	21	26
1	HUNGER	0,02	2,404748	30	0	0	86	52	WANDERING	17	32
1	HUNGER	0,02	3,683391	31	0	0	35	57	WANDERING	20	34
1	HUNGER	0,02	3,065982	58	0	0	40	44	WANDERING	19	29
1	HUNGER	0,02	3,451326	44	0	0	73	53	WANDERING	24	34
1	HUNGER	0,02	2,890281	32	0	0	99	43	WANDERING	16	29
1	HUNGER	0,02	2,329084	34	0	0	76	36	WANDERING	18	30
1	HUNGER	0,02	1,766353	57	0	0	76	38	WANDERING	24	32
1	HUNGER	0,02	2,632799	35	0	0	93	36	WANDERING	24	30
1	HUNGER	0,02	2,35916	66	0	0	81	42	WANDERING	18	34
1	HUNGER	0,02	1,518044	53	0	0	32	31	WANDERING	21	31
1	HUNGER	0,02	9,879109	30	0	0	64	54	WANDERING	17	31
1	HUNGER	0,02	9,252092	30	0	0	56	44	WANDERING	23	28
1	HUNGER	0,02	9,226698	63	0	0	81	57	WANDERING	20	31
1	HUNGER	0,02	8,701845	41	0	0	52	39	WANDERING	15	27
1	HUNGER	0,02	8,738986	32	0	0	64	34	WANDERING	16	25
1	HUNGER	0,02	8,161184	61	0	0	68	53	WANDERING	20	32
1	HUNGER	0,02	9,964236	69	0	0	21	58	WANDERING	24	26
1	HUNGER	0,02	7,492937	40	0	0	78	34	WANDERING	19	25
1	HUNGER	0,02	9,337958	36	0	0	53	42	WANDERING	20	26
1	HUNGER	0,02	7,856678	30	0	0	57	36	WANDERING	24	33
1	HUNGER	0,02	8,144096	52	0	0	39	36	WANDERING	19	33
1	HUNGER	0,02	7,699483	36	0	0	94	30	WANDERING	16	29
1	HUNGER	0,02	8,801288	58	0	0	64	35	WANDERING	16	34
1	HUNGER	0,02	8,502588	38	0	0	43	55	WANDERING	24	29
1	HUNGER	0,02	9,718233	41	0	0	26	47	WANDERING	24	32
1	HUNGER	0,02	7,149508	48	0	0	81	45	WANDERING	16	28
1	HUNGER	0,02	8,732742	62	0	0	61	45	WANDERING	18	29
1	HUNGER	0,02	6,640393	47	0	0	99	57	WANDERING	17	33
1	HUNGER	0,02	8,288558	47	0	0	88	34	WANDERING	17	32
1	HUNGER	0,02	9,835083	42	0	0	82	46	WANDERING	20	26
1	HUNGER	0,02	9,659122	63	0	0	91	47	WANDERING	17	32
1	HUNGER	0,02	8,396831	42	0	0	78	46	WANDERING	21	32
1	HUNGER	0,02	6,483004	53	0	0	53	36	WANDERING	17	31
1	HUNGER	0,02	6,784876	69	0	0	44	48	WANDERING	21	28
1	HUNGER	0,02	8,76927	32	0	0	47	36	WANDERING	17	33
1	HUNGER	0,02	7,427255	52	0	0	37	36	WANDERING	16	27
1	HUNGER	0,02	9,117138	41	0	0	34	32	WANDERING	21	29
1	HUNGER	0,02	9,438534	49	0	0	63	46	WANDERING	16	32
1	HUNGER	0,02	7,383194	50	0	0	52	56	WANDERING	24	34
1	HUNGER	0,02	8,082281	34	0	0	70	35	WANDERING	15	28
1	HUNGER	0,02	7,541513	49	0	0	81	37	WANDERING	20	30
1	HUNGER	0,02	6,701588	30	0	0	39	39	WANDERING	21	28
1	HUNGER	0,02	7,724166	60	0	0	21	51	WANDERING	19	34
1	HUNGER	0,02	6,96134	68	0	0	80	50	WANDERING	23	26
1	HUNGER	0,02	7,41604	52	0	0	81	52	WANDERING	15	34
1	HUNGER	0,02	7,965816	31	0	0	26	56	WANDERING	19	32
1	HUNGER	0,02	8,866596	67	0	0	49	43	WANDERING	24	34
1	HUNGER	0,02	5,308064	58	0	0	53	58	WANDERING	16	31
1	HUNGER	0,02	6,141887	45	0	0	96	45	WANDERING	24	27
1	HUNGER	0,02	8,030115	65	0	0	90	55	WANDERING	23	32
1	HUNGER	0,02	6,427909	56	0	0	88	39	WANDERING	16	29
1	HUNGER	0,02	6,514113	58	0	0	31	55	WANDERING	15	27
1	HUNGER	0,02	7,637383	57	0	0	39	37	WANDERING	15	29
1	HUNGER	0,02	5,883509	38	0	0	93	49	WANDERING	22	32
1	HUNGER	0,02	4,501265	49	0	0	43	54	WANDERING	20	29
1	HUNGER	0,02	7,892499	47	0	0	46	45	WANDERING	23	30
1	HUNGER	0,02	6,432287	64	0	0	61	35	WANDERING	15	32
1	HUNGER	0,02	5,526123	66	0	0	96	38	WANDERING	19	32
1	HUNGER	0,02	6,957107	43	0	0	87	32	WANDERING	23	34
1	HUNGER	0,02	6,366978	35	0	0	54	55	WANDERING	15	28
1	HUNGER	0,02	4,44454	33	0	0	29	36	WANDERING	20	29
1	HUNGER	0,02	6,389972	30	0	0	81	52	WANDERING	15	30
1	HUNGER	0,02	6,284051	50	0	0	64	47	WANDERING	22	28
1	HUNGER	0,02	7,79882	49	0	0	87	40	WANDERING	21	33
1	HUNGER	0,02	7,259573	32	0	0	39	39	WANDERING	18	28
1	HUNGER	0,02	4,27092	36	0	0	50	47	WANDERING	17	33
1	HUNGER	0,02	5,377832	54	0	0	42	55	WANDERING	15	26
1	HUNGER	0,02	7,146236	63	0	0	21	39	WANDERING	15	32
1	HUNGER	0,02	3,889596	51	0	0	56	51	WANDERING	23	31
1	HUNGER	0,02	6,777438	59	0	0	78	35	WANDERING	24	25
1	HUNGER	0,02	4,178759	37	0	0	36	56	WANDERING	18	25
1	HUNGER	0,02	5,444856	36	0	0	36	51	WANDERING	23	33
1	HUNGER	0,02	3,539812	66	0	0	21	51	WANDERING	15	29
1	HUNGER	0,02	3,178299	61	0	0	66	33	WANDERING	20	27
1	HUNGER	0,02	5,322927	64	0	0	69	49	WANDERING	21	28
1	HUNGER	0,02	3,386705	32	0	0	69	43	WANDERING	17	28
1	HUNGER	0,02	4,373706	32	0	0	92	53	WANDERING	21	31
1	HUNGER	0,02	2,983815	46	0	0	22	55	WANDERING	20	33
1	HUNGER	0,02	2,840794	59	0	0	70	40	WANDERING	18	32
1	HUNGER	0,02	2,707811	59	0	0	23	33	WANDERING	17	29
1	HUNGER	0,02	3,302792	66	0	0	45	42	WANDERING	19	34
1	HUNGER	0,02	2,539737	36	0	0	35	59	WANDERING	17	33
1	HUNGER	0,02	4,490679	51	0	0	51	38	WANDERING	24	34
1	HUNGER	0,02	2,762216	54	0	0	59	39	WANDERING	16	29
1	HUNGER	0,02	4,703689	51	0	0	21	53	WANDERING	19	26
1	HUNGER	0,02	2,777702	58	0	0	92	30	WANDERING	21	29
1	HUNGER	0,02	2,68595	44	0	0	40	54	WANDERING	19	33
1	HUNGER	0,02	2,498524	50	0	0	86	40	WANDERING	21	28
1	HUNGER	0,02	3,927011	69	0	0	70	49	WANDERING	24	25
1	HUNGER	0,02	4,028515	58	0	0	75	47	WANDERING	19	32
1	HUNGER	0,02	3,371006	63	0	0	93	34	WANDERING	24	34
1	HUNGER	0,02	3,283495	52	0	0	35	30	WANDERING	18	28
1	HUNGER	0,02	3,40292	42	0	0	93	36	WANDERING	19	32
1	HUNGER	0,02	2,873947	62	0	0	83	38	WANDERING	17	33
1	HUNGER	0,02	2,766608	32	0	0	53	38	WANDERING	20	34
1	HUNGER	0,02	2,695083	49	0	0	43	59	WANDERING	17	34
1	HUNGER	0,02	2,521759	33	0	0	52	33	WANDERING	21	32
1	HUNGER	0,02	2,947503	46	0	0	75	48	WANDERING	20	34
1	HUNGER	0,02	2,040235	39	0	0	79	37	WANDERING	24	29
1	HUNGER	0,02	1,716146	56	0	0	66	49	WANDERING	23	29
1	HUNGER	0,02	1,519124	49	0	0	70	39	WANDERING	15	25
1	HUNGER	0,02	2,441	47	0	0	57	43	WANDERING	16	30
1	HUNGER	0,02	1,288335	62	0	0	69	55	WANDERING	17	34
1	HUNGER	0,02	1,488691	69	0	0	69	57	WANDERING	22	30
1	HUNGER	0,02	1,950385	63	0	0	91	32	WANDERING	16	27
1	HUNGER	0,02	2,078588	55	0	0	57	46	WANDERING	17	32
1	HUNGER	0,02	2,058784	46	0	0	28	57	WANDERING	19	30
1	HUNGER	0,02	1,061623	31	0	0	28	55	WANDERING	18	32
1	HUNGER	0,02	1,399817	48	0	0	35	37	WANDERING	23	28
1	HUNGER	0,02	1,024064	31	0	0	30	52	WANDERING	20	28
1	HUNGER	0,045	9,991759	39	0	0	91	30	WANDERING	23	33
1	HUNGER	0,045	9,607855	65	0	0	98	40	WANDERING	24	31
1	HUNGER	0,045	8,503191	60	0	0	44	40	WANDERING	22	28
1	HUNGER	0,045	9,024258	69	0	0	52	55	WANDERING	22	31
1	HUNGER	0,05	7,364849	50	0	0	41	45	WANDERING	18	26
1	HUNGER	0,05	8,931916	51	0	0	86	53	WANDERING	17	25
1	HUNGER	0,05	8,576816	65	0	0	71	37	WANDERING	20	33
1	HUNGER	0,05	7,768226	55	0	0	44	38	WANDERING	23	29
1	HUNGER	0,05	7,821961	30	0	0	28	33	WANDERING	24	34
1	HUNGER	0,05	7,242021	50	0	0	82	54	WANDERING	16	30
1	HUNGER	0,05	8,794333	31	0	0	20	58	WANDERING	24	28
1	HUNGER	0,05	8,139654	45	0	0	55	33	WANDERING	15	33
1	HUNGER	0,05	7,641239	59	0	0	61	30	WANDERING	19	31
1	HUNGER	0,05	7,621213	31	0	0	53	30	WANDERING	23	25
1	HUNGER	0,05	8,244546	46	0	0	65	32	WANDERING	24	28
1	HUNGER	0,05	8,845106	50	0	0	67	50	WANDERING	16	31
1	HUNGER	0,05	7,635943	52	0	0	39	53	WANDERING	20	34
1	HUNGER	0,05	7,52467	51	0	0	70	34	WANDERING	17	34
1	HUNGER	0,05	7,69611	36	0	0	90	52	WANDERING	15	32
1	HUNGER	0,05	6,723503	31	0	0	77	30	WANDERING	16	27
1	HUNGER	0,05	6,361545	69	0	0	53	34	WANDERING	19	33
1	HUNGER	0,05	6,409133	66	0	0	59	32	WANDERING	17	33
1	HUNGER	0,05	6,996982	46	0	0	22	36	WANDERING	16	26
1	HUNGER	0,05	9,40015	60	0	0	61	51	WANDERING	21	26
1	HUNGER	0,05	6,833357	32	0	0	22	36	WANDERING	18	33
1	HUNGER	0,05	8,166349	35	0	0	98	51	WANDERING	23	34
1	HUNGER	0,05	7,847874	39	0	0	58	51	WANDERING	23	31
1	HUNGER	0,05	8,457916	49	0	0	69	35	WANDERING	20	31
1	HUNGER	0,05	5,998872	66	0	0	84	34	WANDERING	20	30
1	HUNGER	0,05	6,841246	56	0	0	27	36	WANDERING	20	27
1	HUNGER	0,05	6,639573	62	0	0	90	45	WANDERING	23	28
1	HUNGER	0,05	6,57966	67	0	0	87	48	WANDERING	17	26
1	HUNGER	0,05	9,404683	61	0	0	59	49	WANDERING	18	29
1	HUNGER	0,05	6,400595	43	0	0	33	39	WANDERING	17	33
1	HUNGER	0,05	5,482694	62	0	0	51	50	WANDERING	22	29
1	HUNGER	0,05	8,602893	42	0	0	80	38	WANDERING	18	30
1	HUNGER	0,05	5,910911	60	0	0	42	42	WANDERING	23	32
1	HUNGER	0,05	5,953965	66	0	0	78	59	WANDERING	16	25
1	HUNGER	0,05	8,747704	55	0	0	61	42	WANDERING	24	25
1	HUNGER	0,05	5,197369	55	0	0	59	51	WANDERING	24	32
1	HUNGER	0,05	9,33512	49	0	0	75	42	WANDERING	23	30
1	HUNGER	0,05	5,234942	65	0	0	77	55	WANDERING	23	33
1	HUNGER	0,05	8,906572	46	0	0	43	42	WANDERING	19	34
1	HUNGER	0,05	6,568729	48	0	0	97	51	WANDERING	21	25
1	HUNGER	0,05	4,953536	33	0	0	89	40	WANDERING	17	30
1	HUNGER	0,05	5,301955	33	0	0	21	38	WANDERING	18	33
1	HUNGER	0,05	5,116742	61	0	0	27	30	WANDERING	15	26
1	HUNGER	0,05	9,481951	30	0	0	85	57	WANDERING	20	31
1	HUNGER	0,05	5,208287	33	0	0	47	42	WANDERING	17	28
1	HUNGER	0,05	6,445805	49	0	0	23	35	WANDERING	21	26
1	HUNGER	0,05	6,505931	54	0	0	50	44	WANDERING	16	30
1	HUNGER	0,05	9,854038	35	0	0	52	30	WANDERING	22	32
